Jan-18,23207.276
Feb-18,20113.161
Mar-18,22997.935
Apr-18,23078.757
May-18,25907.978
Jun-18,23385.667
Jul-18,23569.543
Aug-18,24732.016
Sep-18,22549.881
Oct-18,26021.795
Nov-18,24480.69
Dec-18,21093.148
